id;nom_site;geojson;surface;etat
344;Merveilles;{"type":"MultiPolygon","coordinates":[[[[7.45345111128919,44.0597079417595],[7.45348925013932,44.0597183511256],[7.45355207580745,44.0597262600947],[7.45369457924089,44.0597189627376],[7.45377932452501,44.0597155122088],[7.45380951193334,44.0597038161823],[7.45393186155093,44.0596509857622],[7.4540132220147,44.0596043100547],[7.4540739128265,44.0595584759459],[7.45409332349804,44.0595308098189],[7.4540944316948,44.0595292303005],[7.45407064479868,44.0595167414715],[7.45405637919315,44.059513195864],[7.45402412146306,44.059505178451],[7.45396866394762,44.0595119224334],[7.45394077704815,44.0595265153736],[7.45396491405728,44.0595434757821],[7.45393866110693,44.0595789359611],[7.45387501857638,44.0595605935943],[7.45378168938191,44.0595868227568],[7.45368492642434,44.0596221632612],[7.45357939502031,44.0596249647638],[7.45343034084479,44.0596280428781],[7.45337570002007,44.0596452201846],[7.45338836875227,44.0596746097775],[7.45345111128919,44.0597079417595]]]]};596.0;bon
345;Vallon de l'Alpe;{"type":"MultiPolygon","coordinates":[[[[6.81871072438219,44.3264213200623],[6.81871863241615,44.3264150659378],[6.8187309631918,44.3263817509482],[6.81877268141584,44.3263518994841],[6.81880806637283,44.3263207731979],[6.81885819528735,44.3262921243271],[6.81885678751618,44.3262712454107],[6.81878755840566,44.3262945785072],[6.81875146958715,44.3263152653273],[6.81872905270605,44.3263534152726],[6.81871018760453,44.3263824727466],[6.81868555855133,44.3263878129537],[6.81861532373854,44.3263962324289],[6.81856251376326,44.3264160052581],[6.81855313143548,44.3264312796574],[6.81857172893412,44.3264291387141],[6.81860805295204,44.326442825214],[6.81863171051919,44.3264539620687],[6.81866089692952,44.3264544429221],[6.81868492270896,44.3264401546117],[6.81870727312148,44.3264319038814],[6.81871072438219,44.3264213200623]]]]};112.0;bon
346;Vallon de l'Alpe;{"type":"MultiPolygon","coordinates":[[[[6.82680799288261,44.3111472262041],[6.82678359429682,44.3111089232052],[6.82690644105041,44.3111516281991],[6.8271930166065,44.3111964612302],[6.82727076030157,44.3112172450954],[6.82741853450523,44.3113060645715],[6.82763264536263,44.3114082342834],[6.8279083426875,44.3114534444395],[6.82798450340169,44.3114507913342],[6.82795746458617,44.3113734278125],[6.82793412084032,44.3113507493757],[6.82780968936266,44.3112846090577],[6.82760032893864,44.3112527491071],[6.82742921113151,44.3111412513358],[6.82732654077029,44.3110743525481],[6.82716017376131,44.3110331637824],[6.82694975919441,44.3109856782812],[6.82679143265233,44.3107406150076],[6.82665717923494,44.3106904766224],[6.826573833159,44.3107481928051],[6.82659315580199,44.310872808486],[6.82659948782663,44.3109665544108],[6.82669497088832,44.3110885178884],[6.82680799288261,44.3111472262041]]]]};2403.0;moyen
347;Vallon du Lauzanier;{"type":"MultiPolygon","coordinates":[[[[6.88499194583924,44.4122912975546],[6.88504319200571,44.412206661977],[6.88498836222458,44.4121768994516],[6.88493225467451,44.4121492188726],[6.88480779716522,44.4120820234008],[6.88467252444141,44.4120234020444],[6.88461299714823,44.4119876674731],[6.88440444116559,44.4120461565596],[6.88434844877997,44.4119785903866],[6.88423590519884,44.4118772393079],[6.88410012696188,44.4118319288772],[6.8840527314011,44.4118274636366],[6.88394863636814,44.411828063361],[6.88376737921668,44.4118477526408],[6.88368940104829,44.4118965228388],[6.88368509589074,44.4120623373187],[6.88381496581778,44.4121252422568],[6.88394342682162,44.4121053789759],[6.88403024014459,44.4121023157391],[6.88407048177214,44.41212747426],[6.8840192096519,44.4121701921324],[6.88397493459995,44.4122525443304],[6.88390384129208,44.4123184482482],[6.88387666601179,44.4123797381928],[6.88396423402637,44.4124083460988],[6.88405995701295,44.4123896378548],[6.88422864416361,44.4124153831705],[6.88426727837559,44.4123547072026],[6.88426069242608,44.4122588190282],[6.88429186081508,44.4122556732764],[6.88447248856005,44.412226803401],[6.88461674278708,44.4122084098556],[6.88470995194735,44.4122153498026],[6.88482633211395,44.4122480594122],[6.88499194583924,44.4122912975546]]]]};3379.0;moyen
349;Merveilles;{"type":"MultiPolygon","coordinates":[[[[7.45409332349804,44.0595308098189],[7.45412590043768,44.0595206594534],[7.45414156066307,44.0595088072432],[7.45416227153819,44.059495254096],[7.45416898063152,44.0594882521848],[7.45419076633618,44.0594619454724],[7.45418659846186,44.0594352003388],[7.45417330440961,44.0594110697345],[7.45420388309715,44.0593911336756],[7.45421728425122,44.0593636731145],[7.45421500823737,44.0593346080402],[7.45419537965944,44.0592957826944],[7.45415835718676,44.0592599085432],[7.45412082651247,44.0592307837883],[7.45411521671342,44.0591988639305],[7.45408766318439,44.0592044717227],[7.45405172517877,44.0592089256522],[7.45405025876633,44.0592299191337],[7.45405649350255,44.0592565801042],[7.45404865119426,44.0592755903067],[7.45404995200659,44.0593054427244],[7.45405714490723,44.0593178596214],[7.45406917198688,44.0593390512878],[7.45409285905976,44.0593635063329],[7.4541123539037,44.0593873844476],[7.4541129544554,44.0594082937657],[7.45411240481786,44.0594277546504],[7.45413160790036,44.0594479064704],[7.45412650127429,44.0594621325654],[7.45409293881361,44.0594836853694],[7.45406218496511,44.059501385623],[7.45405637919315,44.059513195864],[7.45407064479868,44.0595167414715],[7.4540944316948,44.0595292303005],[7.45409332349804,44.0595308098189]]]]};276.0;mauvais
350;Vallon de la Braisse;{"type":"MultiPolygon","coordinates":[[[[6.8188566847985,44.2929655559176],[6.81885057378461,44.2929381871998],[6.81884810143613,44.2929014982689],[6.81874635158128,44.2929111645738],[6.81870522626259,44.2929340462086],[6.81867426256911,44.2929810911718],[6.81875315036744,44.2930120591417],[6.81882894782609,44.2929971658892],[6.8188566847985,44.2929655559176]]]]};125.0;bon
351;Vallon de la Braisse;{"type":"MultiPolygon","coordinates":[[[[6.81561128249434,44.2917689942605],[6.81594933937215,44.2919104796722],[6.81625760111616,44.2920529992187],[6.81659861525902,44.2921116366987],[6.81702133103303,44.2921796925227],[6.81748373148106,44.2922034636813],[6.81785777153212,44.2922456267722],[6.8184276203703,44.2922809824172],[6.81869895240656,44.2923818750974],[6.81870208898821,44.2923773134903],[6.81873344653267,44.2923317094498],[6.8187378110965,44.2923253619583],[6.81854818051913,44.2922338876424],[6.81831117822234,44.2921992219229],[6.81802213492026,44.2922153976163],[6.81780277770916,44.2921893112402],[6.81753577324777,44.2921526220133],[6.81727487929382,44.2921433009333],[6.81708291623165,44.2921438423157],[6.81681282370546,44.2920612901393],[6.81650181233308,44.2920046755166],[6.81628870523898,44.2919446587903],[6.81600055875901,44.2918474090792],[6.81569476903318,44.2917415778066],[6.81561128249434,44.2917689942605]]]]};1918.0;bon
352;Vallon du Lauzanier;{"type":"MultiPolygon","coordinates":[[[[6.87984935712748,44.3952257170554],[6.87985891159003,44.3951987929626],[6.87966157553405,44.3951495117385],[6.87964605740208,44.3952144810298],[6.87959488424393,44.3952377532344],[6.87942297962837,44.3953307403758],[6.87928080346619,44.3953163213611],[6.87922413827547,44.3954052366026],[6.87923878545602,44.3955356104677],[6.87930192087268,44.3956867705023],[6.87927537508613,44.3956948713386],[6.8791749117462,44.3958937252726],[6.87938287927411,44.3959313849215],[6.87952773243078,44.3958598102198],[6.87959420175536,44.3957685032915],[6.87963331514217,44.3956525919772],[6.87962268508797,44.3955599114668],[6.87964388387961,44.3954947418963],[6.87977212456463,44.3953889908561],[6.87984935712748,44.3952257170554]]]]};2405.0;mauvais
354;Vallon du Lauzanier;{"type":"MultiPolygon","coordinates":[[[[6.87897059643509,44.4006723014203],[6.87865494582428,44.4007284266615],[6.87851386609498,44.4007927108811],[6.87857031736129,44.4010126214451],[6.87828466912429,44.4011944779059],[6.87825756588336,44.4013191674673],[6.87844524005227,44.4015600136446],[6.87855274686189,44.4016717849386],[6.8786358550013,44.4015942043192],[6.87865695702197,44.4014441572773],[6.87867825724018,44.4012971855741],[6.87878322680501,44.4011431642604],[6.8788050857829,44.4010043473042],[6.87885683244365,44.4009268443841],[6.87897059643509,44.4006723014203]]]]};2713.0;moyen
355;Parassac;{"type":"MultiPolygon","coordinates":[[[[6.86086065241227,44.4000718070452],[6.86091868976014,44.4000861286991],[6.86094501964925,44.4000749847618],[6.86099370980916,44.4000149835017],[6.86106231940996,44.3998919166452],[6.86108821098217,44.3997069453313],[6.86107552146598,44.3995836575018],[6.86107263000699,44.3994160628001],[6.86098776834772,44.399363820329],[6.86093034170761,44.3994210548197],[6.86095817804402,44.3995990310136],[6.86090423193556,44.3997072624481],[6.86085523000202,44.3998879343581],[6.86086065241227,44.4000718070452]]]]};956.0;mauvais
356;Restefond;{"type":"MultiPolygon","coordinates":[[[[6.79562497527528,44.3205153030853],[6.79556961332259,44.3206031068291],[6.79555337636465,44.3207008061425],[6.79538761514929,44.3208415008097],[6.79520060275211,44.3208561325377],[6.79503768938822,44.320805524235],[6.79495489266585,44.3207388568992],[6.79483578029598,44.3207255858918],[6.79480581860566,44.3207460409114],[6.79484129527146,44.3208716124388],[6.79490784711483,44.3209296397037],[6.79468559118388,44.321077393638],[6.7945225880128,44.3210891585448],[6.79452955847068,44.3211932118138],[6.79462250484636,44.3212626020976],[6.79476900958759,44.3212595804405],[6.79475757571617,44.3211526172548],[6.79487005456602,44.3210884083861],[6.79500501021845,44.3211256715474],[6.79517961034199,44.3211380446958],[6.79537449642812,44.3211558540972],[6.79539263262272,44.3210437784219],[6.7955300132455,44.3209684804729],[6.79569839603987,44.3210158351648],[6.79577873342501,44.3210457825849],[6.7958786979939,44.3210709607002],[6.79596146008529,44.3210732119748],[6.79594189740587,44.3209511914523],[6.79587516653806,44.3208481748523],[6.79575214937572,44.3207552849287],[6.79569332961963,44.3205149880887],[6.79562497527528,44.3205153030853]]]]};3487.0;moyen
357;Lac Allos;{"type":"MultiPolygon","coordinates":[[[[6.70166763767135,44.2411882383543],[6.70168763211838,44.241189609525],[6.70171499697895,44.2411948231024],[6.70175763741139,44.2411944032546],[6.70178824097801,44.2412056440592],[6.70181335333166,44.2412201337877],[6.70182956127973,44.2412287873535],[6.70184739513255,44.2412404588231],[6.7018676554135,44.2412459029682],[6.7018894209081,44.2412523235942],[6.70191062917793,44.2412505900545],[6.70192402611621,44.2412378742699],[6.70193797024709,44.2412118398272],[6.70192818780134,44.2411927421022],[6.7018917189986,44.2411786354231],[6.70186495381727,44.2411826108812],[6.70183933495043,44.2411824476772],[6.70181388990802,44.2411628599528],[6.70179248469467,44.2411400632317],[6.70174278035139,44.2411192481793],[6.70171892059644,44.2411241438538],[6.70169375256478,44.2411525932782],[6.70166763767135,44.2411882383543]]]]};138.0;moyen
358;Lac Allos;{"type":"MultiPolygon","coordinates":[[[[6.69860269293204,44.2420808496418],[6.69868809263719,44.2421035360113],[6.69872839768007,44.2421328421287],[6.69878176877586,44.242144343802],[6.69884588059621,44.2421677384099],[6.69888472290507,44.242174611412],[6.69897628283912,44.2421827715483],[6.69915128813253,44.2421840284068],[6.69931109612769,44.2421919336539],[6.69938557085363,44.2421781779038],[6.69932776429675,44.2421422981579],[6.69909073796453,44.2421277951254],[6.69902584000271,44.2420921542186],[6.69904720976756,44.2420709791512],[6.69910977931569,44.2420709159734],[6.69917321374683,44.2420841147855],[6.69923320112452,44.2420442650395],[6.6992435763272,44.2420071145848],[6.69913851434255,44.2419881550289],[6.69897593104072,44.2420028434571],[6.69887929171587,44.2420040546972],[6.69877385256736,44.2420229445401],[6.69872081459958,44.2420165498686],[6.69861955729311,44.2420557445147],[6.69861671813573,44.2420558401857],[6.69860269293204,44.2420808496418]]]]};791.0;bon
359;Lac Allos;{"type":"MultiPolygon","coordinates":[[[[6.7000737552526,44.2299660049833],[6.70012924377206,44.2300101437848],[6.70016650931846,44.229971059445],[6.70021523961776,44.2298896697379],[6.70027748440847,44.2297975969219],[6.70032911920237,44.229717127457],[6.70036641614693,44.2296351049739],[6.70036922559308,44.2295256177311],[6.70039673231251,44.2293805335851],[6.70033922544684,44.2292618256084],[6.70020056507411,44.2292286733457],[6.70001931127588,44.2290875645913],[6.69990183895762,44.2290741433249],[6.69977228672017,44.2291153118091],[6.69965546966118,44.2291989967773],[6.69956812196165,44.2292551149448],[6.69940314474559,44.2293199774905],[6.6992966699271,44.2293879678239],[6.69920736538634,44.2295228709491],[6.69923254390114,44.2296038142085],[6.69925834954042,44.2296724634687],[6.69935824932704,44.2297652061735],[6.69951828155142,44.2298426215154],[6.69963287203587,44.2298990774015],[6.69970165974767,44.2299509499534],[6.69972854715405,44.2298835879882],[6.69994145760634,44.2298559549158],[6.7000737552526,44.2299660049833]]]]};6443.0;mauvais
360;Gialorgues;{"type":"MultiPolygon","coordinates":[[[[6.82345944334737,44.2386735873523],[6.82365559471007,44.2387739663074],[6.8238891082371,44.2378705495469],[6.82409460014087,44.237515871027],[6.823646254169,44.236960426785],[6.82352482713494,44.2364986679421],[6.82334735685441,44.2361038277968],[6.82346878388845,44.2358093690146],[6.82350614605278,44.2354011396292],[6.82340340010089,44.235314139558],[6.82359021092251,44.2350397538756],[6.82362757308683,44.2345512103474],[6.82353416767602,44.2341630495843],[6.8233473568544,44.2338083487171],[6.82333801631332,44.2331926364751],[6.823300654149,44.232745906441],[6.82303678386347,44.2327542722031],[6.82300175683441,44.2329901862056],[6.82306480548671,44.2330353611195],[6.82299008115806,44.2331708856531],[6.82300175683441,44.2337665206438],[6.82308582170414,44.2339856994179],[6.823127854139,44.2342617631245],[6.82313719468008,44.2348891758233],[6.82301576764603,44.2350548116597],[6.82282428655387,44.235496504944],[6.82289901088252,44.2357106580703],[6.82302977845765,44.2357976575553],[6.82312318386846,44.2359114259184],[6.82302043791657,44.2361724230969],[6.82311384332738,44.2367412590904],[6.82323527036144,44.2371427870691],[6.82356218929927,44.2375008138727],[6.82344076226521,44.2386786063041],[6.82345944334737,44.2386735873523]]]]};22230.0;bon
361;Restefond;{"type":"MultiPolygon","coordinates":[[[[6.79423040745429,44.3229785915999],[6.79427386094476,44.3229893656358],[6.79441312016628,44.322984558058],[6.79434590969915,44.3229592660812],[6.79434040150524,44.3229195788537],[6.79435327876113,44.3228567633663],[6.79443742418567,44.3227945515011],[6.79445584312661,44.3227080237851],[6.79441265051343,44.3225735263198],[6.79443753409469,44.3225409636085],[6.7945236000691,44.3225287911787],[6.79461915218322,44.3225306109795],[6.79475176706101,44.3225117125201],[6.79477384885805,44.3224373324009],[6.79480423466054,44.3223381263296],[6.79480572391501,44.3222327535596],[6.79471205237697,44.3221102185358],[6.79454401682817,44.3220894441637],[6.79453588376755,44.3219680381431],[6.79457243395757,44.3218757747355],[6.79470718009664,44.3218036418837],[6.79495822474298,44.3217878184985],[6.79508011601848,44.3219277810467],[6.79521848353519,44.3219945751738],[6.79534385958214,44.3219738892439],[6.79542439523054,44.3219005544449],[6.79549918122321,44.3218049245874],[6.79553846374951,44.3217534621785],[6.79568006391981,44.3217199414314],[6.79599981273722,44.3216455090025],[6.79616433277728,44.3215713185937],[6.79615176211591,44.3214899522921],[6.79611330301933,44.3213624473724],[6.79606136204537,44.321310053182],[6.79601011636936,44.3212678453719],[6.79607688704,44.3212440729742],[6.79610277456038,44.3212053471269],[6.7960993562734,44.321154341023],[6.79616663686244,44.3210743080584],[6.79616310904835,44.3209793369743],[6.79621040099012,44.3209623653355],[6.79630533467739,44.3209549948407],[6.79635779429659,44.3209726123182],[6.7964997462382,44.3209441880074],[6.7963687669599,44.320881231732],[6.79634631595845,44.3208227003163],[6.79627637269568,44.3207566082725],[6.79616137376709,44.320719684717],[6.79607072221581,44.3206420337063],[6.79596729211702,44.3205862991954],[6.79591490166369,44.320569706512],[6.79582491456705,44.3204807946158],[6.79576695500284,44.3205298291484],[6.79569332961963,44.3205149880887],[6.79570337017732,44.3205586100694],[6.79575214937572,44.3207552849287],[6.79587516653806,44.3208481748523],[6.79594189740587,44.3209511914523],[6.79596146008529,44.3210732119748],[6.79596784671287,44.3212110347469],[6.79590248378296,44.3212132922561],[6.79582324769138,44.3212211385778],[6.79580100298851,44.3212505374539],[6.79576613593674,44.3213253593578],[6.79577871853218,44.3214067252645],[6.79581608334651,44.3215179115819],[6.79580964080845,44.3216132180141],[6.79572535447429,44.3216519239814],[6.79565016312929,44.3216350912292],[6.79552892191305,44.3216535890544],[6.7954602727591,44.3217132209946],[6.79536814812677,44.3217838919968],[6.79528796198887,44.3218837996091],[6.79520536041216,44.3217987144389],[6.79510950855819,44.3217498727605],[6.79493469405333,44.3217129676047],[6.79475212975303,44.3217305179221],[6.79458921984948,44.3217862393756],[6.79447580982347,44.3218791106657],[6.79441786162761,44.3220559678997],[6.79447760608241,44.3221397880723],[6.79455180720416,44.3222057342883],[6.79471447205057,44.322188871412],[6.79475101489033,44.3222878123353],[6.79471696621085,44.3223748797414],[6.79462822891272,44.3224536068619],[6.79450364489019,44.3224435973096],[6.79434401956806,44.3224419437345],[6.79436400949687,44.3225915620453],[6.79440768083809,44.3227332074111],[6.79432883138794,44.3228105745712],[6.79418414681124,44.3228196517082],[6.79412683818882,44.3229208143286],[6.79423040745429,44.3229785915999]]]]};5822.0;mauvais
